,URL
936,https://www.congress.gov/bill/111th-congress/senate-bill/3038
937,https://www.congress.gov/bill/111th-congress/senate-bill/3025
938,https://www.congress.gov/bill/111th-congress/senate-bill/2995
939,https://www.congress.gov/bill/111th-congress/senate-bill/2946
940,https://www.congress.gov/bill/111th-congress/senate-bill/2913
941,https://www.congress.gov/bill/111th-congress/senate-bill/2877
942,https://www.congress.gov/bill/111th-congress/senate-bill/2739
943,https://www.congress.gov/bill/111th-congress/senate-bill/2729
944,https://www.congress.gov/bill/111th-congress/senate-bill/1933
945,https://www.congress.gov/bill/111th-congress/senate-bill/1820
946,https://www.congress.gov/bill/111th-congress/senate-bill/1816
947,https://www.congress.gov/bill/111th-congress/senate-bill/1809
948,https://www.congress.gov/bill/111th-congress/senate-bill/1777
949,https://www.congress.gov/bill/111th-congress/senate-bill/1733
950,https://www.congress.gov/bill/111th-congress/senate-bill/1712
951,https://www.congress.gov/bill/111th-congress/senate-bill/1667
952,https://www.congress.gov/bill/111th-congress/senate-bill/1666
953,https://www.congress.gov/bill/111th-congress/senate-bill/1660
954,https://www.congress.gov/bill/111th-congress/senate-bill/1622
955,https://www.congress.gov/bill/111th-congress/senate-bill/1576
956,https://www.congress.gov/bill/111th-congress/senate-bill/1566
957,https://www.congress.gov/bill/111th-congress/senate-bill/1539
958,https://www.congress.gov/bill/111th-congress/senate-bill/1538
959,https://www.congress.gov/bill/111th-congress/senate-bill/1519
960,https://www.congress.gov/bill/111th-congress/senate-bill/1428
961,https://www.congress.gov/bill/111th-congress/senate-bill/1397
962,https://www.congress.gov/bill/111th-congress/senate-bill/1336
963,https://www.congress.gov/bill/111th-congress/senate-bill/1311
964,https://www.congress.gov/bill/111th-congress/senate-bill/1215
965,https://www.congress.gov/bill/111th-congress/senate-bill/1148
966,https://www.congress.gov/bill/111th-congress/senate-bill/1095
967,https://www.congress.gov/bill/111th-congress/senate-bill/1035
968,https://www.congress.gov/bill/111th-congress/senate-bill/1005
969,https://www.congress.gov/bill/111th-congress/senate-bill/952
970,https://www.congress.gov/bill/111th-congress/senate-bill/943
971,https://www.congress.gov/bill/111th-congress/senate-bill/937
972,https://www.congress.gov/bill/111th-congress/senate-bill/936
973,https://www.congress.gov/bill/111th-congress/senate-bill/933
974,https://www.congress.gov/bill/111th-congress/senate-bill/878
975,https://www.congress.gov/bill/111th-congress/senate-bill/854
976,https://www.congress.gov/bill/111th-congress/senate-bill/849
977,https://www.congress.gov/bill/111th-congress/senate-bill/787
978,https://www.congress.gov/bill/111th-congress/senate-bill/724
979,https://www.congress.gov/bill/111th-congress/senate-bill/696
980,https://www.congress.gov/bill/111th-congress/senate-bill/684
981,https://www.congress.gov/bill/111th-congress/senate-bill/675
982,https://www.congress.gov/bill/111th-congress/senate-bill/636
983,https://www.congress.gov/bill/111th-congress/senate-bill/591
984,https://www.congress.gov/bill/111th-congress/senate-bill/536
985,https://www.congress.gov/bill/111th-congress/senate-bill/527
986,https://www.congress.gov/bill/111th-congress/senate-bill/519
987,https://www.congress.gov/bill/111th-congress/senate-bill/237
988,https://www.congress.gov/bill/111th-congress/senate-bill/232
989,https://www.congress.gov/bill/111th-congress/senate-bill/173
990,https://www.congress.gov/bill/111th-congress/senate-joint-resolution/26
991,https://www.congress.gov/bill/111th-congress/senate-concurrent-resolution/62
992,https://www.congress.gov/bill/111th-congress/senate-concurrent-resolution/55
993,https://www.congress.gov/bill/111th-congress/senate-resolution/677
994,https://www.congress.gov/bill/111th-congress/senate-resolution/596
995,https://www.congress.gov/bill/111th-congress/senate-resolution/588
996,https://www.congress.gov/bill/111th-congress/senate-resolution/582
997,https://www.congress.gov/bill/111th-congress/senate-resolution/503
998,https://www.congress.gov/bill/111th-congress/senate-resolution/247
999,https://www.congress.gov/bill/111th-congress/senate-resolution/121
1000,https://www.congress.gov/bill/111th-congress/senate-resolution/64
1001,https://www.congress.gov/bill/110th-congress/senate-bill/3741
1002,https://www.congress.gov/bill/110th-congress/senate-bill/3729
1003,https://www.congress.gov/bill/110th-congress/senate-bill/3639
1004,https://www.congress.gov/bill/110th-congress/senate-bill/3591
1005,https://www.congress.gov/bill/110th-congress/senate-bill/3587
1006,https://www.congress.gov/bill/110th-congress/senate-bill/3565
1007,https://www.congress.gov/bill/110th-congress/senate-bill/3564
1008,https://www.congress.gov/bill/110th-congress/senate-bill/3562
1009,https://www.congress.gov/bill/110th-congress/senate-bill/3558
1010,https://www.congress.gov/bill/110th-congress/senate-bill/3513
1011,https://www.congress.gov/bill/110th-congress/senate-bill/3496
1012,https://www.congress.gov/bill/110th-congress/senate-bill/3495
1013,https://www.congress.gov/bill/110th-congress/senate-bill/3494
1014,https://www.congress.gov/bill/110th-congress/senate-bill/3489
1015,https://www.congress.gov/bill/110th-congress/senate-bill/3469
1016,https://www.congress.gov/bill/110th-congress/senate-bill/3443
1017,https://www.congress.gov/bill/110th-congress/senate-bill/3298
1018,https://www.congress.gov/bill/110th-congress/senate-bill/3196
1019,https://www.congress.gov/bill/110th-congress/senate-bill/3191
1020,https://www.congress.gov/bill/110th-congress/senate-bill/3109
1021,https://www.congress.gov/bill/110th-congress/senate-bill/3040
1022,https://www.congress.gov/bill/110th-congress/senate-bill/3036
1023,https://www.congress.gov/bill/110th-congress/senate-bill/3031
1024,https://www.congress.gov/bill/110th-congress/senate-bill/3022
1025,https://www.congress.gov/bill/110th-congress/senate-bill/2994
1026,https://www.congress.gov/bill/110th-congress/senate-bill/2881
1027,https://www.congress.gov/bill/110th-congress/senate-bill/2873
1028,https://www.congress.gov/bill/110th-congress/senate-bill/2844
1029,https://www.congress.gov/bill/110th-congress/senate-bill/2806
1030,https://www.congress.gov/bill/110th-congress/senate-bill/2766
1031,https://www.congress.gov/bill/110th-congress/senate-bill/2700
1032,https://www.congress.gov/bill/110th-congress/senate-bill/2651
1033,https://www.congress.gov/bill/110th-congress/senate-bill/2645
1034,https://www.congress.gov/bill/110th-congress/senate-bill/2643
1035,https://www.congress.gov/bill/110th-congress/senate-bill/2614
1036,https://www.congress.gov/bill/110th-congress/senate-bill/2571
1037,https://www.congress.gov/bill/110th-congress/senate-bill/2558
1038,https://www.congress.gov/bill/110th-congress/senate-bill/2555
1039,https://www.congress.gov/bill/110th-congress/senate-bill/2551
1040,https://www.congress.gov/bill/110th-congress/senate-bill/2549
1041,https://www.congress.gov/bill/110th-congress/senate-bill/2509
1042,https://www.congress.gov/bill/110th-congress/senate-bill/2429
1043,https://www.congress.gov/bill/110th-congress/senate-bill/2423
1044,https://www.congress.gov/bill/110th-congress/senate-bill/2378
1045,https://www.congress.gov/bill/110th-congress/senate-bill/2355
1046,https://www.congress.gov/bill/110th-congress/senate-bill/2323
1047,https://www.congress.gov/bill/110th-congress/senate-bill/2307
1048,https://www.congress.gov/bill/110th-congress/senate-bill/2204
1049,https://www.congress.gov/bill/110th-congress/senate-bill/2202
1050,https://www.congress.gov/bill/110th-congress/senate-bill/2191
1051,https://www.congress.gov/bill/110th-congress/senate-bill/2146
1052,https://www.congress.gov/bill/110th-congress/senate-bill/2080
1053,https://www.congress.gov/bill/110th-congress/senate-bill/2067
1054,https://www.congress.gov/bill/110th-congress/senate-bill/1983
1055,https://www.congress.gov/bill/110th-congress/senate-bill/1968
1056,https://www.congress.gov/bill/110th-congress/senate-bill/1933
1057,https://www.congress.gov/bill/110th-congress/senate-bill/1911
1058,https://www.congress.gov/bill/110th-congress/senate-bill/1900
1059,https://www.congress.gov/bill/110th-congress/senate-bill/1874
1060,https://www.congress.gov/bill/110th-congress/senate-bill/1870
1061,https://www.congress.gov/bill/110th-congress/senate-bill/1828
1062,https://www.congress.gov/bill/110th-congress/senate-bill/1818
1063,https://www.congress.gov/bill/110th-congress/senate-bill/1811
1064,https://www.congress.gov/bill/110th-congress/senate-bill/1786
1065,https://www.congress.gov/bill/110th-congress/senate-bill/1785
1066,https://www.congress.gov/bill/110th-congress/senate-bill/1766
1067,https://www.congress.gov/bill/110th-congress/senate-bill/1620
1068,https://www.congress.gov/bill/110th-congress/senate-bill/1616
1069,https://www.congress.gov/bill/110th-congress/senate-bill/1566
1070,https://www.congress.gov/bill/110th-congress/senate-bill/1523
1071,https://www.congress.gov/bill/110th-congress/senate-bill/1506
1072,https://www.congress.gov/bill/110th-congress/senate-bill/1499
1073,https://www.congress.gov/bill/110th-congress/senate-bill/1429
1074,https://www.congress.gov/bill/110th-congress/senate-bill/1411
1075,https://www.congress.gov/bill/110th-congress/senate-bill/1389
1076,https://www.congress.gov/bill/110th-congress/senate-bill/1387
1077,https://www.congress.gov/bill/110th-congress/senate-bill/1358
1078,https://www.congress.gov/bill/110th-congress/senate-bill/1346
1079,https://www.congress.gov/bill/110th-congress/senate-bill/1324
1080,https://www.congress.gov/bill/110th-congress/senate-bill/1303
1081,https://www.congress.gov/bill/110th-congress/senate-bill/1297
1082,https://www.congress.gov/bill/110th-congress/senate-bill/1227
1083,https://www.congress.gov/bill/110th-congress/senate-bill/1201
1084,https://www.congress.gov/bill/110th-congress/senate-bill/1177
1085,https://www.congress.gov/bill/110th-congress/senate-bill/1168
1086,https://www.congress.gov/bill/110th-congress/senate-bill/1158
1087,https://www.congress.gov/bill/110th-congress/senate-bill/1126
1088,https://www.congress.gov/bill/110th-congress/senate-bill/1073
1089,https://www.congress.gov/bill/110th-congress/senate-bill/992
1090,https://www.congress.gov/bill/110th-congress/senate-bill/906
1091,https://www.congress.gov/bill/110th-congress/senate-bill/843
1092,https://www.congress.gov/bill/110th-congress/senate-bill/836
1093,https://www.congress.gov/bill/110th-congress/senate-bill/807
1094,https://www.congress.gov/bill/110th-congress/senate-bill/742
1095,https://www.congress.gov/bill/110th-congress/senate-bill/731
1096,https://www.congress.gov/bill/110th-congress/senate-bill/642
1097,https://www.congress.gov/bill/110th-congress/senate-bill/635
1098,https://www.congress.gov/bill/110th-congress/senate-bill/595
1099,https://www.congress.gov/bill/110th-congress/senate-bill/506
1100,https://www.congress.gov/bill/110th-congress/senate-bill/489
1101,https://www.congress.gov/bill/110th-congress/senate-bill/485
1102,https://www.congress.gov/bill/110th-congress/senate-bill/452
1103,https://www.congress.gov/bill/110th-congress/senate-bill/386
1104,https://www.congress.gov/bill/110th-congress/senate-bill/317
1105,https://www.congress.gov/bill/110th-congress/senate-bill/309
1106,https://www.congress.gov/bill/110th-congress/senate-bill/280
1107,https://www.congress.gov/bill/110th-congress/senate-bill/199
1108,https://www.congress.gov/bill/110th-congress/senate-bill/167
1109,https://www.congress.gov/bill/110th-congress/senate-bill/150
1110,https://www.congress.gov/bill/110th-congress/senate-bill/81
1111,https://www.congress.gov/bill/110th-congress/senate-bill/24
1112,https://www.congress.gov/bill/110th-congress/senate-resolution/729
1113,https://www.congress.gov/bill/110th-congress/senate-resolution/663
1114,https://www.congress.gov/bill/110th-congress/senate-resolution/631
1115,https://www.congress.gov/bill/110th-congress/senate-resolution/354
1116,https://www.congress.gov/bill/110th-congress/senate-resolution/212
1117,https://www.congress.gov/bill/109th-congress/senate-bill/4118
1118,https://www.congress.gov/bill/109th-congress/senate-bill/4101
1119,https://www.congress.gov/bill/109th-congress/senate-bill/4039
1120,https://www.congress.gov/bill/109th-congress/senate-bill/4038
1121,https://www.congress.gov/bill/109th-congress/senate-bill/4010
1122,https://www.congress.gov/bill/109th-congress/senate-bill/3969
1123,https://www.congress.gov/bill/109th-congress/senate-bill/3871
1124,https://www.congress.gov/bill/109th-congress/senate-bill/3868
1125,https://www.congress.gov/bill/109th-congress/senate-bill/3799
1126,https://www.congress.gov/bill/109th-congress/senate-bill/3756
1127,https://www.congress.gov/bill/109th-congress/senate-bill/3698
1128,https://www.congress.gov/bill/109th-congress/senate-bill/3681
1129,https://www.congress.gov/bill/109th-congress/senate-bill/3631
1130,https://www.congress.gov/bill/109th-congress/senate-bill/3630
1131,https://www.congress.gov/bill/109th-congress/senate-bill/3627
1132,https://www.congress.gov/bill/109th-congress/senate-bill/3620
1133,https://www.congress.gov/bill/109th-congress/senate-bill/3591
1134,https://www.congress.gov/bill/109th-congress/senate-bill/3554
1135,https://www.congress.gov/bill/109th-congress/senate-bill/3553
1136,https://www.congress.gov/bill/109th-congress/senate-bill/3515
1137,https://www.congress.gov/bill/109th-congress/senate-bill/2920
1138,https://www.congress.gov/bill/109th-congress/senate-bill/2912
1139,https://www.congress.gov/bill/109th-congress/senate-bill/2855
1140,https://www.congress.gov/bill/109th-congress/senate-bill/2783
1141,https://www.congress.gov/bill/109th-congress/senate-bill/2781
1142,https://www.congress.gov/bill/109th-congress/senate-bill/2780
1143,https://www.congress.gov/bill/109th-congress/senate-bill/2724
1144,https://www.congress.gov/bill/109th-congress/senate-bill/2700
1145,https://www.congress.gov/bill/109th-congress/senate-bill/2614
1146,https://www.congress.gov/bill/109th-congress/senate-bill/2613
1147,https://www.congress.gov/bill/109th-congress/senate-bill/2440
1148,https://www.congress.gov/bill/109th-congress/senate-bill/2298
1149,https://www.congress.gov/bill/109th-congress/senate-bill/2161
1150,https://www.congress.gov/bill/109th-congress/senate-bill/2099
1151,https://www.congress.gov/bill/109th-congress/senate-bill/2042
1152,https://www.congress.gov/bill/109th-congress/senate-bill/2023
1153,https://www.congress.gov/bill/109th-congress/senate-bill/2019
1154,https://www.congress.gov/bill/109th-congress/senate-bill/2011
1155,https://www.congress.gov/bill/109th-congress/senate-bill/1995
1156,https://www.congress.gov/bill/109th-congress/senate-bill/1920
1157,https://www.congress.gov/bill/109th-congress/senate-bill/1859
1158,https://www.congress.gov/bill/109th-congress/senate-bill/1848
1159,https://www.congress.gov/bill/109th-congress/senate-bill/1806
1160,https://www.congress.gov/bill/109th-congress/senate-bill/1711
1161,https://www.congress.gov/bill/109th-congress/senate-bill/1709
1162,https://www.congress.gov/bill/109th-congress/senate-bill/1619
1163,https://www.congress.gov/bill/109th-congress/senate-bill/1579
1164,https://www.congress.gov/bill/109th-congress/senate-bill/1491
1165,https://www.congress.gov/bill/109th-congress/senate-bill/1490
1166,https://www.congress.gov/bill/109th-congress/senate-bill/1426
1167,https://www.congress.gov/bill/109th-congress/senate-bill/1409
1168,https://www.congress.gov/bill/109th-congress/senate-bill/1391
1169,https://www.congress.gov/bill/109th-congress/senate-bill/1314
1170,https://www.congress.gov/bill/109th-congress/senate-bill/1269
1171,https://www.congress.gov/bill/109th-congress/senate-bill/1265
1172,https://www.congress.gov/bill/109th-congress/senate-bill/1232
1173,https://www.congress.gov/bill/109th-congress/senate-bill/1198
1174,https://www.congress.gov/bill/109th-congress/senate-bill/1151
1175,https://www.congress.gov/bill/109th-congress/senate-bill/1110
1176,https://www.congress.gov/bill/109th-congress/senate-bill/1080
1177,https://www.congress.gov/bill/109th-congress/senate-bill/912
1178,https://www.congress.gov/bill/109th-congress/senate-bill/887
1179,https://www.congress.gov/bill/109th-congress/senate-bill/837
1180,https://www.congress.gov/bill/109th-congress/senate-bill/830
1181,https://www.congress.gov/bill/109th-congress/senate-bill/793
1182,https://www.congress.gov/bill/109th-congress/senate-bill/730
1183,https://www.congress.gov/bill/109th-congress/senate-bill/689
1184,https://www.congress.gov/bill/109th-congress/senate-bill/650
1185,https://www.congress.gov/bill/109th-congress/senate-bill/606
1186,https://www.congress.gov/bill/109th-congress/senate-bill/510
1187,https://www.congress.gov/bill/109th-congress/senate-bill/508
1188,https://www.congress.gov/bill/109th-congress/senate-bill/439
1189,https://www.congress.gov/bill/109th-congress/senate-bill/388
1190,https://www.congress.gov/bill/109th-congress/senate-bill/363
1191,https://www.congress.gov/bill/109th-congress/senate-bill/346
1192,https://www.congress.gov/bill/109th-congress/senate-bill/342
1193,https://www.congress.gov/bill/109th-congress/senate-bill/255
1194,https://www.congress.gov/bill/109th-congress/senate-bill/150
1195,https://www.congress.gov/bill/109th-congress/senate-bill/131
1196,https://www.congress.gov/bill/109th-congress/senate-bill/41
1197,https://www.congress.gov/bill/109th-congress/senate-joint-resolution/20
1198,https://www.congress.gov/bill/108th-congress/senate-bill/3035
1199,https://www.congress.gov/bill/108th-congress/senate-bill/3014
1200,https://www.congress.gov/bill/108th-congress/senate-bill/2717
1201,https://www.congress.gov/bill/108th-congress/senate-bill/2621
1202,https://www.congress.gov/bill/108th-congress/senate-bill/2620
1203,https://www.congress.gov/bill/108th-congress/senate-bill/2606
1204,https://www.congress.gov/bill/108th-congress/senate-bill/2550
1205,https://www.congress.gov/bill/108th-congress/senate-bill/2490
1206,https://www.congress.gov/bill/108th-congress/senate-bill/2457
1207,https://www.congress.gov/bill/108th-congress/senate-bill/2271
1208,https://www.congress.gov/bill/108th-congress/senate-bill/2269
1209,https://www.congress.gov/bill/108th-congress/senate-bill/2233
1210,https://www.congress.gov/bill/108th-congress/senate-bill/2201
1211,https://www.congress.gov/bill/108th-congress/senate-bill/1880
1212,https://www.congress.gov/bill/108th-congress/senate-bill/1867
1213,https://www.congress.gov/bill/108th-congress/senate-bill/1844
1214,https://www.congress.gov/bill/108th-congress/senate-bill/1716
1215,https://www.congress.gov/bill/108th-congress/senate-bill/1660
1216,https://www.congress.gov/bill/108th-congress/senate-bill/1539
1217,https://www.congress.gov/bill/108th-congress/senate-bill/1486
1218,https://www.congress.gov/bill/108th-congress/senate-bill/1432
1219,https://www.congress.gov/bill/108th-congress/senate-bill/1425
1220,https://www.congress.gov/bill/108th-congress/senate-bill/1407
1221,https://www.congress.gov/bill/108th-congress/senate-bill/1406
1222,https://www.congress.gov/bill/108th-congress/senate-bill/1398
1223,https://www.congress.gov/bill/108th-congress/senate-bill/1163
1224,https://www.congress.gov/bill/108th-congress/senate-bill/1115
1225,https://www.congress.gov/bill/108th-congress/senate-bill/1094
1226,https://www.congress.gov/bill/108th-congress/senate-bill/1045
1227,https://www.congress.gov/bill/108th-congress/senate-bill/1039
1228,https://www.congress.gov/bill/108th-congress/senate-bill/994
1229,https://www.congress.gov/bill/108th-congress/senate-bill/937
1230,https://www.congress.gov/bill/108th-congress/senate-bill/843
1231,https://www.congress.gov/bill/108th-congress/senate-bill/827
1232,https://www.congress.gov/bill/108th-congress/senate-bill/820
1233,https://www.congress.gov/bill/108th-congress/senate-bill/793
1234,https://www.congress.gov/bill/108th-congress/senate-bill/791
1235,https://www.congress.gov/bill/108th-congress/senate-bill/779
1236,https://www.congress.gov/bill/108th-congress/senate-bill/619
1237,https://www.congress.gov/bill/108th-congress/senate-bill/616
1238,https://www.congress.gov/bill/108th-congress/senate-bill/567
1239,https://www.congress.gov/bill/108th-congress/senate-bill/551
1240,https://www.congress.gov/bill/108th-congress/senate-bill/515
1241,https://www.congress.gov/bill/108th-congress/senate-bill/502
1242,https://www.congress.gov/bill/108th-congress/senate-bill/485
1243,https://www.congress.gov/bill/108th-congress/senate-bill/484
1244,https://www.congress.gov/bill/108th-congress/senate-bill/473
1245,https://www.congress.gov/bill/108th-congress/senate-bill/431
1246,https://www.congress.gov/bill/108th-congress/senate-bill/413
1247,https://www.congress.gov/bill/108th-congress/senate-bill/383
1248,https://www.congress.gov/bill/108th-congress/senate-bill/372
1249,https://www.congress.gov/bill/108th-congress/senate-bill/370
1250,https://www.congress.gov/bill/108th-congress/senate-bill/366
1251,https://www.congress.gov/bill/108th-congress/senate-bill/350
1252,https://www.congress.gov/bill/108th-congress/senate-bill/337
1253,https://www.congress.gov/bill/108th-congress/senate-bill/247
1254,https://www.congress.gov/bill/108th-congress/senate-bill/199
1255,https://www.congress.gov/bill/108th-congress/senate-bill/195
1256,https://www.congress.gov/bill/108th-congress/senate-bill/194
1257,https://www.congress.gov/bill/108th-congress/senate-bill/170
1258,https://www.congress.gov/bill/108th-congress/senate-bill/163
1259,https://www.congress.gov/bill/108th-congress/senate-bill/157
1260,https://www.congress.gov/bill/108th-congress/senate-bill/139
1261,https://www.congress.gov/bill/108th-congress/senate-bill/17
1262,https://www.congress.gov/bill/107th-congress/senate-bill/3135
1263,https://www.congress.gov/bill/107th-congress/senate-bill/3127
1264,https://www.congress.gov/bill/107th-congress/senate-bill/3049
1265,https://www.congress.gov/bill/107th-congress/senate-bill/3037
1266,https://www.congress.gov/bill/107th-congress/senate-bill/2988
1267,https://www.congress.gov/bill/107th-congress/senate-bill/2985
1268,https://www.congress.gov/bill/107th-congress/senate-bill/2815
1269,https://www.congress.gov/bill/107th-congress/senate-bill/2813
1270,https://www.congress.gov/bill/107th-congress/senate-bill/2792
1271,https://www.congress.gov/bill/107th-congress/senate-bill/2780
1272,https://www.congress.gov/bill/107th-congress/senate-bill/2725
1273,https://www.congress.gov/bill/107th-congress/senate-bill/2641
1274,https://www.congress.gov/bill/107th-congress/senate-bill/2579
1275,https://www.congress.gov/bill/107th-congress/senate-bill/2544
1276,https://www.congress.gov/bill/107th-congress/senate-bill/2507
1277,https://www.congress.gov/bill/107th-congress/senate-bill/2220
1278,https://www.congress.gov/bill/107th-congress/senate-bill/2118
1279,https://www.congress.gov/bill/107th-congress/senate-bill/2065
1280,https://www.congress.gov/bill/107th-congress/senate-bill/2064
1281,https://www.congress.gov/bill/107th-congress/senate-bill/2034
1282,https://www.congress.gov/bill/107th-congress/senate-bill/1963
1283,https://www.congress.gov/bill/107th-congress/senate-bill/1961
1284,https://www.congress.gov/bill/107th-congress/senate-bill/1875
1285,https://www.congress.gov/bill/107th-congress/senate-bill/1870
1286,https://www.congress.gov/bill/107th-congress/senate-bill/1850
1287,https://www.congress.gov/bill/107th-congress/senate-bill/1781
1288,https://www.congress.gov/bill/107th-congress/senate-bill/1716
1289,https://www.congress.gov/bill/107th-congress/senate-bill/1608
1290,https://www.congress.gov/bill/107th-congress/senate-bill/1602
1291,https://www.congress.gov/bill/107th-congress/senate-bill/1593
1292,https://www.congress.gov/bill/107th-congress/senate-bill/1590
1293,https://www.congress.gov/bill/107th-congress/senate-bill/1495
1294,https://www.congress.gov/bill/107th-congress/senate-bill/1474
1295,https://www.congress.gov/bill/107th-congress/senate-bill/1466
1296,https://www.congress.gov/bill/107th-congress/senate-bill/1374
1297,https://www.congress.gov/bill/107th-congress/senate-bill/1299
1298,https://www.congress.gov/bill/107th-congress/senate-bill/1255
1299,https://www.congress.gov/bill/107th-congress/senate-bill/1194
1300,https://www.congress.gov/bill/107th-congress/senate-bill/1176
1301,https://www.congress.gov/bill/107th-congress/senate-bill/1131
1302,https://www.congress.gov/bill/107th-congress/senate-bill/1071
1303,https://www.congress.gov/bill/107th-congress/senate-bill/1064
1304,https://www.congress.gov/bill/107th-congress/senate-bill/1044
1305,https://www.congress.gov/bill/107th-congress/senate-bill/1033
1306,https://www.congress.gov/bill/107th-congress/senate-bill/1008
1307,https://www.congress.gov/bill/107th-congress/senate-bill/950
1308,https://www.congress.gov/bill/107th-congress/senate-bill/947
1309,https://www.congress.gov/bill/107th-congress/senate-bill/892
1310,https://www.congress.gov/bill/107th-congress/senate-bill/876
1311,https://www.congress.gov/bill/107th-congress/senate-bill/855
1312,https://www.congress.gov/bill/107th-congress/senate-bill/796
1313,https://www.congress.gov/bill/107th-congress/senate-bill/751
1314,https://www.congress.gov/bill/107th-congress/senate-bill/707
1315,https://www.congress.gov/bill/107th-congress/senate-bill/698
1316,https://www.congress.gov/bill/107th-congress/senate-bill/678
1317,https://www.congress.gov/bill/107th-congress/senate-bill/670
1318,https://www.congress.gov/bill/107th-congress/senate-bill/635
1319,https://www.congress.gov/bill/107th-congress/senate-bill/632
1320,https://www.congress.gov/bill/107th-congress/senate-bill/606
1321,https://www.congress.gov/bill/107th-congress/senate-bill/588
1322,https://www.congress.gov/bill/107th-congress/senate-bill/556
1323,https://www.congress.gov/bill/107th-congress/senate-bill/449
1324,https://www.congress.gov/bill/107th-congress/senate-bill/448
1325,https://www.congress.gov/bill/107th-congress/senate-bill/351
1326,https://www.congress.gov/bill/107th-congress/senate-bill/350
1327,https://www.congress.gov/bill/107th-congress/senate-bill/301
1328,https://www.congress.gov/bill/107th-congress/senate-bill/285
1329,https://www.congress.gov/bill/107th-congress/senate-bill/265
1330,https://www.congress.gov/bill/107th-congress/senate-bill/252
1331,https://www.congress.gov/bill/107th-congress/senate-bill/223
1332,https://www.congress.gov/bill/107th-congress/senate-bill/49
1333,https://www.congress.gov/bill/107th-congress/senate-joint-resolution/14
1334,https://www.congress.gov/bill/107th-congress/senate-concurrent-resolution/80
1335,https://www.congress.gov/bill/106th-congress/senate-bill/3268
1336,https://www.congress.gov/bill/106th-congress/senate-bill/3237
1337,https://www.congress.gov/bill/106th-congress/senate-bill/3218
1338,https://www.congress.gov/bill/106th-congress/senate-bill/2982
1339,https://www.congress.gov/bill/106th-congress/senate-bill/2971
1340,https://www.congress.gov/bill/106th-congress/senate-bill/2962
1341,https://www.congress.gov/bill/106th-congress/senate-bill/2948
1342,https://www.congress.gov/bill/106th-congress/senate-bill/2944
1343,https://www.congress.gov/bill/106th-congress/senate-bill/2934
1344,https://www.congress.gov/bill/106th-congress/senate-bill/2800
1345,https://www.congress.gov/bill/106th-congress/senate-bill/2756
1346,https://www.congress.gov/bill/106th-congress/senate-bill/2723
1347,https://www.congress.gov/bill/106th-congress/senate-bill/2711
1348,https://www.congress.gov/bill/106th-congress/senate-bill/2700
1349,https://www.congress.gov/bill/106th-congress/senate-bill/2634
1350,https://www.congress.gov/bill/106th-congress/senate-bill/2590
1351,https://www.congress.gov/bill/106th-congress/senate-bill/2546
1352,https://www.congress.gov/bill/106th-congress/senate-bill/2504
1353,https://www.congress.gov/bill/106th-congress/senate-bill/2503
1354,https://www.congress.gov/bill/106th-congress/senate-bill/2441
1355,https://www.congress.gov/bill/106th-congress/senate-bill/2417
1356,https://www.congress.gov/bill/106th-congress/senate-bill/2385
1357,https://www.congress.gov/bill/106th-congress/senate-bill/2362
1358,https://www.congress.gov/bill/106th-congress/senate-bill/2335
1359,https://www.congress.gov/bill/106th-congress/senate-bill/2296
1360,https://www.congress.gov/bill/106th-congress/senate-bill/2233
1361,https://www.congress.gov/bill/106th-congress/senate-bill/2139
1362,https://www.congress.gov/bill/106th-congress/senate-bill/2109
1363,https://www.congress.gov/bill/106th-congress/senate-bill/2088
1364,https://www.congress.gov/bill/106th-congress/senate-bill/2041
1365,https://www.congress.gov/bill/106th-congress/senate-bill/1949
1366,https://www.congress.gov/bill/106th-congress/senate-bill/1946
1367,https://www.congress.gov/bill/106th-congress/senate-bill/1945
1368,https://www.congress.gov/bill/106th-congress/senate-bill/1915
1369,https://www.congress.gov/bill/106th-congress/senate-bill/1886
1370,https://www.congress.gov/bill/106th-congress/senate-bill/1787
1371,https://www.congress.gov/bill/106th-congress/senate-bill/1763
1372,https://www.congress.gov/bill/106th-congress/senate-bill/1731
1373,https://www.congress.gov/bill/106th-congress/senate-bill/1730
1374,https://www.congress.gov/bill/106th-congress/senate-bill/1716
1375,https://www.congress.gov/bill/106th-congress/senate-bill/1706
1376,https://www.congress.gov/bill/106th-congress/senate-bill/1699
1377,https://www.congress.gov/bill/106th-congress/senate-bill/1661
1378,https://www.congress.gov/bill/106th-congress/senate-bill/1632
1379,https://www.congress.gov/bill/106th-congress/senate-bill/1621
1380,https://www.congress.gov/bill/106th-congress/senate-bill/1537
1381,https://www.congress.gov/bill/106th-congress/senate-bill/1528
1382,https://www.congress.gov/bill/106th-congress/senate-bill/1521
1383,https://www.congress.gov/bill/106th-congress/senate-bill/1470
1384,https://www.congress.gov/bill/106th-congress/senate-bill/1356
1385,https://www.congress.gov/bill/106th-congress/senate-bill/1311
1386,https://www.congress.gov/bill/106th-congress/senate-bill/1287
1387,https://www.congress.gov/bill/106th-congress/senate-bill/1149
1388,https://www.congress.gov/bill/106th-congress/senate-bill/1112
1389,https://www.congress.gov/bill/106th-congress/senate-bill/1105
1390,https://www.congress.gov/bill/106th-congress/senate-bill/1090
1391,https://www.congress.gov/bill/106th-congress/senate-bill/1053
